transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday,purchase_level
T0000909,C023493,56+,Other,Atlanta,New,P9262,Home & Kitchen,881,25,660.75,1,660.75,Debit Card,28-11-25,13,0,1,High
T0000910,C024566,46-55,Female,Miami,Returning,P6590,Home & Kitchen,89.32,10,80.39,3,241.17,Mobile Wallet,01-12-25,20,0,0,Medium
T0000911,C028226,18-25,Male,Chicago,VIP,P4930,Electronics,1850.78,25,1388.08,1,1388.08,Gift Card,27-11-25,20,0,0,High
T0000912,C009541,56+,Female,New York,Returning,P9430,Groceries,56.16,15,47.74,2,95.48,Gift Card,01-12-25,14,0,0,Low
T0000913,C016004,18-25,Female,Chicago,Returning,P2101,Toys,130.67,5,124.14,2,248.28,Mobile Wallet,30-11-25,7,1,0,Medium
T0000914,C034811,26-35,Other,Chicago,New,P3923,Groceries,92.79,20,74.23,4,296.92,Debit Card,24-11-25,12,0,0,Medium
T0000915,C027005,18-25,Other,Houston,New,P5350,Books,84.76,30,59.33,1,59.33,Gift Card,30-11-25,20,1,0,Low
T0000916,C011801,18-25,Male,Phoenix,Loyal,P5001,Sports,415.16,20,332.13,1,332.13,Cash,01-12-25,18,0,0,Medium
T0000917,C011141,46-55,Other,New York,New,P4288,Home & Kitchen,469.72,30,328.8,2,657.6,Gift Card,29-11-25,18,1,0,High
T0000918,C011474,18-25,Male,Chicago,VIP,P2434,Sports,491.68,15,417.93,2,835.86,Mobile Wallet,24-11-25,14,0,0,High
T0000919,C005176,56+,Male,Houston,New,P2710,Sports,90.46,40,54.28,1,54.28,Cash,27-11-25,2,0,0,Low
T0000920,C025071,18-25,Other,San Francisco,Loyal,P5429,Sports,154.98,50,77.49,1,77.49,Mobile Wallet,26-11-25,21,0,0,Low
T0000921,C015784,56+,Male,Miami,Returning,P2747,Home & Kitchen,524.02,30,366.81,2,733.62,Mobile Wallet,30-11-25,7,1,0,High
T0000922,C032616,26-35,Other,Atlanta,Loyal,P1059,Accessories,117.24,15,99.65,1,99.65,Cash,01-12-25,14,0,0,Low
T0000923,C009380,18-25,Female,Atlanta,Returning,P1693,Beauty,232.62,60,93.05,3,279.15,Mobile Wallet,30-11-25,17,1,0,Medium
T0000924,C015217,46-55,Female,Seattle,New,P6654,Books,111.7,35,72.6,2,145.2,Mobile Wallet,29-11-25,21,1,0,Low
T0000925,C030222,46-55,Male,New York,Returning,P8628,Accessories,93.6,50,46.8,2,93.6,Credit Card,27-11-25,4,0,0,Low
T0000926,C016645,56+,Female,Miami,New,P9687,Books,52.52,35,34.14,1,34.14,Mobile Wallet,24-11-25,7,0,0,Low
T0000927,C030119,56+,Other,Miami,Loyal,P3608,Clothing,297.76,25,223.32,1,223.32,PayPal,24-11-25,0,0,0,Medium
T0000928,C016734,26-35,Other,Seattle,New,P5383,Groceries,8.79,40,5.27,1,5.27,Cash,28-11-25,4,0,1,Low
T0000929,C000616,26-35,Female,Phoenix,New,P2457,Groceries,13.44,20,10.75,1,10.75,Gift Card,28-11-25,15,0,1,Low
T0000930,C030491,26-35,Male,New York,Loyal,P8680,Footwear,299.74,25,224.8,2,449.6,PayPal,24-11-25,3,0,0,Medium
T0000931,C018851,56+,Male,Chicago,Loyal,P7646,Groceries,79.52,30,55.66,1,55.66,Debit Card,29-11-25,9,1,0,Low
T0000932,C010354,18-25,Other,Phoenix,Loyal,P6215,Home & Kitchen,883.63,15,751.09,4,3004.36,Debit Card,26-11-25,4,0,0,High
T0000933,C004841,46-55,Male,Seattle,Returning,P4853,Toys,189.28,25,141.96,1,141.96,Mobile Wallet,25-11-25,1,0,0,Low
T0000934,C028950,36-45,Male,Seattle,Loyal,P1863,Electronics,1781.65,10,1603.48,1,1603.48,PayPal,29-11-25,0,1,0,High
T0000935,C022647,46-55,Other,Houston,Returning,P5277,Footwear,93.17,10,83.85,2,167.7,Gift Card,29-11-25,17,1,0,Low
T0000936,C019606,18-25,Male,Dallas,Loyal,P9587,Electronics,1435.66,30,1004.96,1,1004.96,PayPal,25-11-25,20,0,0,High
T0000937,C027808,36-45,Other,Phoenix,New,P3684,Books,79.33,10,71.4,3,214.2,Cash,24-11-25,10,0,0,Medium
T0000938,C016391,56+,Female,Phoenix,VIP,P8447,Electronics,1447.59,30,1013.31,1,1013.31,Mobile Wallet,29-11-25,15,1,0,High
T0000939,C029940,36-45,Male,New York,New,P3243,Electronics,2370.03,30,1659.02,2,3318.04,Mobile Wallet,29-11-25,8,1,0,High
T0000940,C019800,56+,Male,New York,Returning,P2468,Footwear,35.21,50,17.6,1,17.6,PayPal,28-11-25,8,0,1,Low
T0000941,C013056,36-45,Female,Miami,New,P6517,Clothing,80.11,25,60.08,1,60.08,Debit Card,25-11-25,13,0,0,Low
T0000942,C025212,46-55,Female,Atlanta,New,P6715,Sports,62.7,30,43.89,1,43.89,Mobile Wallet,26-11-25,1,0,0,Low
T0000943,C031668,46-55,Female,Miami,Loyal,P1767,Groceries,192.87,30,135.01,1,135.01,Debit Card,29-11-25,17,1,0,Low
T0000944,C006990,56+,Other,Atlanta,New,P4111,Groceries,50.62,30,35.43,1,35.43,Cash,24-11-25,18,0,0,Low
T0000945,C015546,18-25,Male,Dallas,Returning,P8100,Home & Kitchen,894.88,25,671.16,2,1342.32,Credit Card,27-11-25,23,0,0,High
T0000946,C024994,56+,Female,Atlanta,Returning,P9240,Footwear,76.61,30,53.63,3,160.89,PayPal,01-12-25,11,0,0,Low
T0000947,C023525,46-55,Male,Houston,Returning,P1445,Home & Kitchen,86.32,5,82,1,82,Debit Card,28-11-25,6,0,1,Low
T0000948,C019391,36-45,Female,Miami,New,P3025,Toys,65.39,20,52.31,2,104.62,Mobile Wallet,30-11-25,23,1,0,Low
T0000949,C019349,26-35,Other,Phoenix,VIP,P2147,Toys,90.1,15,76.58,1,76.58,Debit Card,28-11-25,14,0,1,Low
T0000950,C001438,46-55,Other,Atlanta,New,P7704,Home & Kitchen,563.47,30,394.43,1,394.43,Credit Card,30-11-25,17,1,0,Medium
T0000951,C025940,56+,Male,Los Angeles,Loyal,P3407,Footwear,37.11,30,25.98,2,51.96,Mobile Wallet,28-11-25,21,0,1,Low
T0000952,C017989,18-25,Female,Los Angeles,Loyal,P2243,Home & Kitchen,750.3,35,487.7,2,975.4,Credit Card,29-11-25,17,1,0,High
T0000953,C000531,46-55,Other,Miami,Returning,P9854,Groceries,132.97,50,66.48,1,66.48,Cash,30-11-25,22,1,0,Low
T0000954,C003215,36-45,Other,San Francisco,New,P8439,Accessories,152.55,25,114.41,1,114.41,Debit Card,27-11-25,13,0,0,Low
T0000955,C032554,46-55,Other,San Francisco,New,P5163,Beauty,73.57,5,69.89,1,69.89,Debit Card,27-11-25,1,0,0,Low
T0000956,C018757,46-55,Female,Miami,Returning,P1594,Electronics,597.43,30,418.2,2,836.4,Credit Card,01-12-25,14,0,0,High
T0000957,C015082,56+,Other,Dallas,Returning,P7372,Beauty,61.65,15,52.4,1,52.4,Cash,24-11-25,20,0,0,Low
T0000958,C023090,26-35,Male,New York,Returning,P5221,Footwear,238.11,25,178.58,3,535.74,Debit Card,24-11-25,6,0,0,High
T0000959,C014353,18-25,Male,Atlanta,Returning,P3529,Beauty,155.38,25,116.54,1,116.54,Debit Card,29-11-25,20,1,0,Low
T0000960,C012461,46-55,Male,Houston,Loyal,P3765,Toys,275.31,30,192.72,1,192.72,Cash,29-11-25,0,1,0,Low
T0000961,C016426,36-45,Male,Houston,Returning,P1641,Books,100.16,25,75.12,2,150.24,Debit Card,30-11-25,1,1,0,Low
T0000962,C008964,46-55,Other,Miami,VIP,P8395,Electronics,1503.54,50,751.77,2,1503.54,Credit Card,30-11-25,14,1,0,High
T0000963,C006368,26-35,Other,Atlanta,New,P5064,Sports,117.08,5,111.23,1,111.23,Debit Card,27-11-25,14,0,0,Low
T0000964,C002584,56+,Female,Los Angeles,New,P7119,Footwear,133.54,40,80.12,1,80.12,PayPal,30-11-25,12,1,0,Low
T0000965,C020247,26-35,Male,Phoenix,New,P7062,Electronics,1268.61,35,824.6,1,824.6,Gift Card,25-11-25,22,0,0,High
T0000966,C028890,36-45,Female,Dallas,New,P7437,Beauty,110.97,10,99.87,4,399.48,Mobile Wallet,25-11-25,23,0,0,Medium
T0000967,C002187,36-45,Male,Seattle,Loyal,P3088,Toys,28.68,25,21.51,3,64.53,Cash,28-11-25,19,0,1,Low
T0000968,C023912,36-45,Other,Houston,Returning,P1618,Clothing,120.31,10,108.28,1,108.28,Mobile Wallet,29-11-25,8,1,0,Low
T0000969,C008613,46-55,Female,Dallas,Returning,P3149,Accessories,101.96,10,91.76,1,91.76,Mobile Wallet,30-11-25,2,1,0,Low
T0000970,C005907,36-45,Female,New York,Returning,P3076,Sports,353.44,10,318.1,1,318.1,Cash,26-11-25,16,0,0,Medium
T0000971,C019341,46-55,Female,Atlanta,Returning,P5127,Accessories,465.92,30,326.14,1,326.14,Debit Card,26-11-25,22,0,0,Medium
T0000972,C021412,36-45,Female,Miami,New,P5624,Electronics,478.62,25,358.96,1,358.96,Cash,25-11-25,0,0,0,Medium
T0000973,C027231,18-25,Male,San Francisco,Returning,P7064,Toys,259.73,40,155.84,1,155.84,Gift Card,28-11-25,22,0,1,Low
T0000974,C011511,18-25,Other,San Francisco,New,P2569,Toys,86.02,30,60.21,1,60.21,Gift Card,29-11-25,21,1,0,Low
T0000975,C013160,26-35,Female,Miami,Returning,P4171,Beauty,175.34,35,113.97,2,227.94,Debit Card,25-11-25,12,0,0,Medium
T0000976,C008662,26-35,Other,New York,VIP,P2165,Groceries,123.44,25,92.58,2,185.16,PayPal,25-11-25,1,0,0,Low
T0000977,C023977,26-35,Female,Miami,Returning,P9887,Beauty,62.36,35,40.53,1,40.53,Mobile Wallet,27-11-25,16,0,0,Low
T0000978,C034790,36-45,Female,Seattle,Loyal,P5496,Groceries,77.04,40,46.22,1,46.22,Gift Card,27-11-25,2,0,0,Low
T0000979,C032886,56+,Other,Atlanta,Returning,P9614,Groceries,111.62,35,72.55,2,145.1,Credit Card,01-12-25,16,0,0,Low
T0000980,C017861,26-35,Male,Dallas,Returning,P6064,Sports,548.9,20,439.12,1,439.12,Credit Card,29-11-25,16,1,0,Medium
T0000981,C010784,56+,Female,Dallas,Returning,P8884,Beauty,54.23,35,35.25,2,70.5,Cash,01-12-25,13,0,0,Low
T0000982,C016841,46-55,Male,Miami,Loyal,P1688,Clothing,116.24,30,81.37,1,81.37,Debit Card,29-11-25,15,1,0,Low
T0000983,C031579,46-55,Female,Los Angeles,Loyal,P8708,Home & Kitchen,1193.41,15,1014.4,1,1014.4,Credit Card,26-11-25,19,0,0,High
T0000984,C019343,18-25,Male,Los Angeles,Loyal,P2072,Home & Kitchen,952.78,20,762.22,1,762.22,Cash,26-11-25,3,0,0,High
T0000985,C022199,46-55,Female,Dallas,Returning,P9112,Beauty,102.21,25,76.66,2,153.32,Gift Card,25-11-25,10,0,0,Low
T0000986,C007548,36-45,Female,Los Angeles,New,P4941,Beauty,44.13,30,30.89,1,30.89,Cash,26-11-25,11,0,0,Low
T0000987,C030693,26-35,Other,Phoenix,New,P1298,Accessories,255.36,30,178.75,1,178.75,PayPal,27-11-25,12,0,0,Low
T0000988,C004935,26-35,Female,Atlanta,New,P3994,Sports,358.59,25,268.94,2,537.88,Gift Card,27-11-25,16,0,0,High
T0000989,C009225,26-35,Female,New York,Returning,P2407,Beauty,72,20,57.6,1,57.6,Cash,26-11-25,12,0,0,Low
T0000990,C014786,46-55,Female,Phoenix,Returning,P6839,Accessories,358.89,30,251.22,2,502.44,Gift Card,28-11-25,12,0,1,High
T0000991,C026045,46-55,Male,Seattle,Returning,P7618,Groceries,110.5,15,93.92,1,93.92,Mobile Wallet,24-11-25,15,0,0,Low
T0000992,C023972,56+,Female,Dallas,New,P1491,Toys,116.43,25,87.32,1,87.32,Cash,29-11-25,18,1,0,Low
T0000993,C005919,26-35,Female,San Francisco,VIP,P2710,Toys,94,20,75.2,1,75.2,PayPal,30-11-25,4,1,0,Low
T0000994,C025859,36-45,Female,Dallas,New,P4358,Groceries,60.57,25,45.43,1,45.43,Gift Card,01-12-25,8,0,0,Low
T0000995,C000913,18-25,Other,Phoenix,New,P5180,Footwear,282.74,25,212.06,3,636.18,Mobile Wallet,28-11-25,5,0,1,High
T0000996,C017332,36-45,Male,Houston,VIP,P8740,Accessories,254.11,40,152.47,1,152.47,Debit Card,30-11-25,0,1,0,Low
T0000997,C008100,36-45,Female,Miami,Loyal,P7624,Accessories,148.64,40,89.18,3,267.54,Cash,26-11-25,14,0,0,Medium
T0000998,C029805,56+,Female,Chicago,Returning,P6541,Groceries,158.75,30,111.12,4,444.48,Credit Card,01-12-25,21,0,0,Medium
T0000999,C024156,26-35,Female,New York,New,P9350,Clothing,26.11,15,22.19,1,22.19,Mobile Wallet,25-11-25,10,0,0,Low
T0001000,C017182,46-55,Male,Seattle,Returning,P5563,Books,119.47,15,101.55,1,101.55,Cash,30-11-25,22,1,0,Low
T0001001,C024971,18-25,Male,Miami,Returning,P6739,Electronics,2238.43,20,1790.74,2,3581.48,Cash,29-11-25,14,1,0,High
T0001002,C024345,26-35,Female,Phoenix,VIP,P8550,Groceries,149.88,40,89.93,1,89.93,Mobile Wallet,26-11-25,11,0,0,Low
T0001003,C007101,36-45,Male,Seattle,Returning,P7566,Beauty,73.94,40,44.36,2,88.72,Cash,26-11-25,7,0,0,Low
T0001004,C015324,26-35,Female,Dallas,Loyal,P3629,Beauty,223.57,25,167.68,1,167.68,Gift Card,28-11-25,19,0,1,Low
T0001005,C030899,26-35,Female,San Francisco,Returning,P2109,Sports,493.58,20,394.86,1,394.86,Gift Card,25-11-25,17,0,0,Medium
T0001006,C001641,26-35,Female,Seattle,Returning,P1712,Groceries,161.27,25,120.95,4,483.8,Credit Card,28-11-25,21,0,1,Medium
T0001007,C021497,18-25,Male,Houston,New,P6159,Sports,121.7,30,85.19,1,85.19,Mobile Wallet,24-11-25,19,0,0,Low
T0001008,C014508,46-55,Other,Phoenix,Loyal,P3599,Groceries,125.02,60,50.01,3,150.03,Mobile Wallet,30-11-25,8,1,0,Low
T0001009,C004143,36-45,Male,Dallas,Loyal,P1503,Accessories,451,40,270.6,1,270.6,Debit Card,27-11-25,4,0,0,Medium
T0001010,C030427,26-35,Other,Seattle,Returning,P8093,Electronics,1335.48,40,801.29,1,801.29,Credit Card,28-11-25,0,0,1,High
T0001011,C019805,46-55,Other,New York,New,P9784,Accessories,280.27,30,196.19,1,196.19,Mobile Wallet,25-11-25,0,0,0,Low
T0001012,C026759,46-55,Other,Houston,Returning,P2970,Books,51.89,40,31.13,1,31.13,Debit Card,27-11-25,4,0,0,Low
T0001013,C007647,36-45,Male,Seattle,Loyal,P1215,Toys,204.29,25,153.22,1,153.22,Cash,01-12-25,14,0,0,Low
T0001014,C009161,26-35,Male,Los Angeles,Returning,P7859,Home & Kitchen,1035.91,30,725.14,3,2175.42,Mobile Wallet,24-11-25,8,0,0,High
T0001015,C002972,46-55,Male,Chicago,New,P7899,Groceries,104.54,10,94.09,4,376.36,Credit Card,24-11-25,23,0,0,Medium
T0001016,C002439,56+,Male,Chicago,Loyal,P2695,Books,116.43,35,75.68,1,75.68,Gift Card,25-11-25,19,0,0,Low
T0001017,C019947,18-25,Other,Phoenix,Returning,P4190,Toys,127.04,25,95.28,1,95.28,Mobile Wallet,26-11-25,12,0,0,Low
T0001018,C032285,18-25,Male,Los Angeles,Returning,P8242,Footwear,68.85,5,65.41,1,65.41,Gift Card,25-11-25,5,0,0,Low
T0001019,C007611,46-55,Other,Los Angeles,New,P4997,Electronics,184.24,25,138.18,1,138.18,Gift Card,25-11-25,18,0,0,Low
T0001020,C006370,36-45,Male,Los Angeles,New,P5698,Sports,355.84,25,266.88,2,533.76,Cash,28-11-25,12,0,1,High
T0001021,C015388,46-55,Other,Los Angeles,Returning,P4686,Sports,491.78,35,319.66,1,319.66,Gift Card,26-11-25,16,0,0,Medium
T0001022,C008891,36-45,Female,Chicago,New,P6300,Accessories,425.74,10,383.17,1,383.17,Credit Card,30-11-25,10,1,0,Medium
T0001023,C025471,56+,Male,San Francisco,Returning,P8849,Beauty,241.29,35,156.84,1,156.84,Credit Card,25-11-25,17,0,0,Low
T0001024,C029730,36-45,Male,Chicago,New,P2270,Toys,162.63,25,121.97,2,243.94,Debit Card,28-11-25,1,0,1,Medium
T0001025,C024315,18-25,Other,Houston,Returning,P2520,Footwear,97.26,40,58.36,1,58.36,Cash,27-11-25,15,0,0,Low
T0001026,C027468,56+,Male,Seattle,Returning,P1338,Books,83,20,66.4,1,66.4,Mobile Wallet,26-11-25,13,0,0,Low
T0001027,C010127,18-25,Other,Chicago,Returning,P3048,Electronics,2248.36,10,2023.52,1,2023.52,PayPal,27-11-25,16,0,0,High
T0001028,C027190,56+,Male,New York,New,P4745,Toys,63.85,40,38.31,1,38.31,Credit Card,26-11-25,2,0,0,Low
T0001029,C006490,18-25,Female,San Francisco,New,P6110,Footwear,141.32,20,113.06,1,113.06,Cash,30-11-25,22,1,0,Low
T0001030,C032070,26-35,Male,Dallas,Returning,P8178,Home & Kitchen,945.2,40,567.12,1,567.12,Credit Card,26-11-25,23,0,0,High
T0001031,C026747,18-25,Female,Dallas,Returning,P8501,Groceries,50.76,15,43.15,1,43.15,Cash,29-11-25,23,1,0,Low
T0001032,C018334,56+,Female,Dallas,New,P1816,Sports,541.19,15,460.01,3,1380.03,Mobile Wallet,24-11-25,7,0,0,High
T0001033,C002145,56+,Female,San Francisco,Returning,P5596,Books,101.87,30,71.31,1,71.31,PayPal,26-11-25,20,0,0,Low
T0001034,C024284,18-25,Male,Chicago,Loyal,P8699,Sports,312.97,40,187.78,1,187.78,Credit Card,29-11-25,11,1,0,Low
T0001035,C014239,46-55,Female,Chicago,New,P3222,Books,119.74,50,59.87,4,239.48,Cash,24-11-25,15,0,0,Medium
T0001036,C029058,26-35,Other,Chicago,Loyal,P1823,Accessories,154.64,30,108.25,3,324.75,Cash,27-11-25,14,0,0,Medium
T0001037,C029144,26-35,Male,Chicago,Returning,P3673,Beauty,233.55,20,186.84,2,373.68,PayPal,27-11-25,2,0,0,Medium
T0001038,C015474,46-55,Female,Dallas,Returning,P4164,Books,38.46,25,28.84,1,28.84,Mobile Wallet,30-11-25,8,1,0,Low
T0001039,C023769,18-25,Female,Atlanta,Returning,P9490,Sports,422.86,30,296,1,296,Gift Card,24-11-25,20,0,0,Medium
T0001040,C006512,36-45,Male,Chicago,Loyal,P9888,Accessories,380.05,25,285.04,2,570.08,Debit Card,01-12-25,20,0,0,High
T0001041,C024074,36-45,Female,Dallas,Loyal,P2584,Books,79.8,50,39.9,3,119.7,Credit Card,24-11-25,22,0,0,Low
T0001042,C023507,26-35,Male,Chicago,Returning,P4548,Home & Kitchen,655.35,35,425.98,5,2129.9,Mobile Wallet,28-11-25,2,0,1,High
T0001043,C003969,18-25,Other,San Francisco,Loyal,P4539,Beauty,166.63,60,66.65,1,66.65,Debit Card,01-12-25,23,0,0,Low
T0001044,C026093,46-55,Male,New York,Returning,P8298,Books,7.66,10,6.89,1,6.89,Mobile Wallet,27-11-25,4,0,0,Low
T0001045,C018081,18-25,Male,Seattle,Returning,P3189,Accessories,441.73,35,287.12,1,287.12,Credit Card,26-11-25,1,0,0,Medium
T0001046,C012440,36-45,Other,Los Angeles,Loyal,P9917,Toys,164.51,25,123.38,1,123.38,Gift Card,01-12-25,5,0,0,Low
T0001047,C008006,26-35,Other,Houston,Loyal,P2897,Clothing,155.58,20,124.46,1,124.46,PayPal,28-11-25,4,0,1,Low
T0001048,C029801,26-35,Female,Los Angeles,Loyal,P9039,Footwear,213.9,20,171.12,1,171.12,Cash,25-11-25,5,0,0,Low
T0001049,C006008,56+,Male,Houston,New,P7443,Clothing,179.8,25,134.85,1,134.85,Gift Card,27-11-25,8,0,0,Low
T0001050,C013901,36-45,Other,Phoenix,New,P5088,Clothing,224.11,30,156.88,1,156.88,PayPal,27-11-25,16,0,0,Low
T0001051,C001400,56+,Female,Los Angeles,New,P3724,Electronics,355.52,20,284.42,3,853.26,Cash,27-11-25,21,0,0,High
T0001052,C003315,26-35,Other,Phoenix,Returning,P3441,Home & Kitchen,1130.39,25,847.79,1,847.79,Credit Card,29-11-25,21,1,0,High
T0001053,C021857,56+,Male,Atlanta,New,P2655,Toys,282.8,25,212.1,1,212.1,Credit Card,01-12-25,12,0,0,Medium
T0001054,C015963,46-55,Other,Atlanta,Returning,P1819,Groceries,7.45,30,5.22,1,5.22,Credit Card,26-11-25,14,0,0,Low
T0001055,C008253,56+,Male,Miami,Loyal,P9596,Books,65.28,15,55.49,2,110.98,Debit Card,29-11-25,11,1,0,Low
T0001056,C013449,46-55,Female,Seattle,Returning,P2439,Footwear,264.51,15,224.83,1,224.83,Gift Card,30-11-25,11,1,0,Medium
T0001057,C004497,26-35,Other,Atlanta,Returning,P5565,Beauty,77.13,35,50.13,1,50.13,Gift Card,29-11-25,3,1,0,Low
T0001058,C013577,18-25,Female,Los Angeles,Loyal,P5299,Toys,195.34,10,175.81,2,351.62,Mobile Wallet,24-11-25,7,0,0,Medium
T0001059,C014153,26-35,Female,Dallas,New,P1734,Sports,400.46,35,260.3,1,260.3,Credit Card,25-11-25,15,0,0,Medium
T0001060,C015270,36-45,Male,Seattle,New,P4505,Groceries,47.37,20,37.9,1,37.9,Gift Card,27-11-25,13,0,0,Low
T0001061,C021533,56+,Other,Miami,Returning,P1360,Electronics,644.82,20,515.86,1,515.86,Cash,01-12-25,21,0,0,High
T0001062,C009671,26-35,Male,Phoenix,New,P7762,Electronics,1918.14,30,1342.7,1,1342.7,Debit Card,25-11-25,11,0,0,High
T0001063,C000186,56+,Male,San Francisco,Loyal,P5456,Toys,215.71,50,107.86,1,107.86,Cash,30-11-25,16,1,0,Low
T0001064,C018172,56+,Female,San Francisco,New,P9929,Accessories,432.94,35,281.41,1,281.41,Mobile Wallet,28-11-25,10,0,1,Medium
T0001065,C009483,18-25,Other,San Francisco,VIP,P3841,Clothing,267.51,25,200.63,1,200.63,Debit Card,01-12-25,16,0,0,Medium
T0001066,C008520,46-55,Female,San Francisco,VIP,P8907,Sports,111.65,30,78.16,1,78.16,Mobile Wallet,26-11-25,21,0,0,Low
T0001067,C016427,46-55,Female,Atlanta,Loyal,P3120,Electronics,2037.45,60,814.98,2,1629.96,Mobile Wallet,29-11-25,22,1,0,High
T0001068,C011436,18-25,Male,Seattle,New,P2336,Footwear,242.48,25,181.86,3,545.58,PayPal,29-11-25,15,1,0,High
T0001069,C007205,56+,Other,Los Angeles,Loyal,P5177,Electronics,1665.4,5,1582.13,1,1582.13,PayPal,28-11-25,6,0,1,High
T0001070,C001690,18-25,Other,Houston,Returning,P9302,Beauty,74.87,10,67.38,1,67.38,Mobile Wallet,26-11-25,11,0,0,Low
T0001071,C008638,26-35,Other,San Francisco,Loyal,P5703,Books,100.34,30,70.24,1,70.24,Debit Card,29-11-25,2,1,0,Low
T0001072,C000974,46-55,Female,Houston,Loyal,P7355,Electronics,2476.3,20,1981.04,3,5943.12,Gift Card,26-11-25,0,0,0,High
T0001073,C023478,36-45,Other,Chicago,Loyal,P4942,Beauty,49.11,20,39.29,1,39.29,Cash,24-11-25,13,0,0,Low
T0001074,C015594,36-45,Female,Houston,Returning,P5788,Toys,224.54,40,134.72,1,134.72,Mobile Wallet,27-11-25,15,0,0,Low
T0001075,C021219,18-25,Male,Seattle,Returning,P7516,Toys,120.14,25,90.1,1,90.1,Credit Card,30-11-25,1,1,0,Low
T0001076,C001035,26-35,Female,Seattle,New,P3870,Groceries,41.64,15,35.39,1,35.39,PayPal,01-12-25,6,0,0,Low
T0001077,C011420,26-35,Female,Atlanta,Returning,P8391,Electronics,475.35,15,404.05,1,404.05,Mobile Wallet,24-11-25,6,0,0,Medium
T0001078,C017392,56+,Other,New York,New,P8790,Footwear,96.79,35,62.91,2,125.82,PayPal,24-11-25,18,0,0,Low
T0001079,C003435,56+,Female,Atlanta,Loyal,P2476,Electronics,2151.3,20,1721.04,1,1721.04,Cash,29-11-25,11,1,0,High
T0001080,C008308,36-45,Male,Phoenix,Returning,P5174,Footwear,205.36,30,143.75,1,143.75,Mobile Wallet,24-11-25,1,0,0,Low
T0001081,C027589,56+,Other,San Francisco,Loyal,P3567,Home & Kitchen,1072.98,35,697.44,2,1394.88,Cash,28-11-25,11,0,1,High
T0001082,C034478,56+,Male,Dallas,Returning,P6757,Groceries,182.24,25,136.68,1,136.68,Cash,28-11-25,6,0,1,Low
T0001083,C007449,36-45,Female,Miami,Returning,P5948,Home & Kitchen,202.03,20,161.62,1,161.62,PayPal,01-12-25,2,0,0,Low
T0001084,C004166,26-35,Other,Miami,Loyal,P7331,Electronics,1627.31,5,1545.94,1,1545.94,Credit Card,27-11-25,15,0,0,High
T0001085,C031212,46-55,Male,Los Angeles,Loyal,P4989,Groceries,14.98,35,9.74,3,29.22,Mobile Wallet,24-11-25,15,0,0,Low
T0001086,C029379,18-25,Female,Seattle,New,P4785,Home & Kitchen,346.69,15,294.69,1,294.69,Debit Card,28-11-25,20,0,1,Medium
T0001087,C023727,26-35,Other,Houston,Returning,P1839,Clothing,68.52,40,41.11,5,205.55,Cash,26-11-25,21,0,0,Medium
T0001088,C033636,36-45,Male,Houston,Returning,P9102,Electronics,2120.98,40,1272.59,1,1272.59,Credit Card,24-11-25,4,0,0,High
T0001089,C007147,56+,Female,Chicago,Loyal,P3078,Home & Kitchen,453.62,25,340.22,1,340.22,Debit Card,24-11-25,6,0,0,Medium
T0001090,C029623,36-45,Male,Seattle,New,P8722,Clothing,298.17,10,268.35,2,536.7,Gift Card,01-12-25,12,0,0,High
T0001091,C033020,18-25,Female,Houston,New,P4487,Clothing,59.56,20,47.65,1,47.65,Gift Card,25-11-25,7,0,0,Low
T0001092,C014520,26-35,Female,Los Angeles,New,P2083,Toys,76.23,5,72.42,1,72.42,Gift Card,24-11-25,19,0,0,Low
T0001093,C002842,18-25,Female,New York,New,P3202,Electronics,1665.63,20,1332.5,2,2665,Credit Card,24-11-25,21,0,0,High
T0001094,C034174,26-35,Other,San Francisco,New,P6605,Clothing,291.25,50,145.62,1,145.62,Credit Card,30-11-25,19,1,0,Low
T0001095,C019768,56+,Other,Atlanta,Returning,P8101,Toys,222.68,25,167.01,1,167.01,PayPal,25-11-25,1,0,0,Low
T0001096,C030019,26-35,Male,Miami,New,P7385,Home & Kitchen,172.79,50,86.4,2,172.8,PayPal,27-11-25,2,0,0,Low
T0001097,C002042,36-45,Male,Phoenix,Returning,P7313,Beauty,109.49,40,65.69,2,131.38,Mobile Wallet,01-12-25,7,0,0,Low
T0001098,C003987,26-35,Female,Dallas,Loyal,P2558,Electronics,2490.93,30,1743.65,1,1743.65,Gift Card,26-11-25,6,0,0,High
T0001099,C031391,56+,Other,Phoenix,Returning,P5681,Groceries,18.54,50,9.27,1,9.27,PayPal,24-11-25,20,0,0,Low
T0001100,C026321,26-35,Female,New York,Returning,P7405,Footwear,121.32,35,78.86,1,78.86,Credit Card,27-11-25,12,0,0,Low
T0001101,C027937,36-45,Male,Houston,New,P6832,Footwear,69.81,60,27.92,1,27.92,Cash,30-11-25,1,1,0,Low
T0001102,C007076,56+,Male,Los Angeles,Loyal,P7402,Home & Kitchen,989.01,25,741.76,1,741.76,Gift Card,25-11-25,2,0,0,High
T0001103,C032131,18-25,Male,Miami,VIP,P2812,Accessories,418.47,20,334.78,1,334.78,Cash,25-11-25,10,0,0,Medium
T0001104,C029070,18-25,Female,Houston,Loyal,P5223,Accessories,178.39,30,124.87,3,374.61,Debit Card,24-11-25,15,0,0,Medium
